// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	StatusWord	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
16687	2	-0.603463	0.846529	9.650745	-0.065018	-0.052819	-0.106472	-0.048507	-0.036056	0.038881	0.997414
16688	2	-0.343216	0.769403	9.586731	-0.318351	-0.014605	-0.194288	-0.048038	-0.035598	0.038843	0.997455
16689	2	-0.445505	0.844520	9.456875	-0.197045	-0.073404	-0.310062	-0.047882	-0.035643	0.040478	0.997396
16690	2	-0.414213	1.049019	9.487545	-0.209865	-0.246290	-0.263827	-0.048065	-0.035278	0.042050	0.997335
16691	2	-0.435215	1.104282	9.317326	-0.169924	-0.278677	-0.425741	-0.048308	-0.035370	0.044071	0.997233
16692	2	-0.812163	1.457282	9.596126	0.210274	-0.538502	-0.089793	-0.048676	-0.035775	0.045096	0.997155
16693	2	-0.639132	0.989256	9.381883	0.014193	-0.103414	-0.357745	-0.049293	-0.035068	0.044747	0.997165
16694	2	-0.140131	0.616625	9.293595	-0.505661	0.213060	-0.513781	-0.049732	-0.035336	0.045643	0.997093
16695	2	-0.507376	1.223656	9.693524	-0.127955	-0.290946	-0.034241	-0.049973	-0.036475	0.047379	0.996959
16696	2	-0.619678	1.240756	9.667136	-0.021047	-0.285859	-0.050780	-0.050409	-0.036158	0.046971	0.996968
16697	2	-0.600523	0.816814	9.163603	-0.038454	0.090337	-0.593697	-0.051032	-0.036157	0.047764	0.996899
16698	2	-0.807792	1.417511	9.385628	0.202935	-0.439927	-0.298641	-0.051612	-0.036728	0.049322	0.996772
16699	2	-0.546063	1.342624	9.394555	-0.068699	-0.382191	-0.314915	-0.052325	-0.036627	0.048843	0.996762
16700	2	-0.407699	0.791731	9.551065	-0.281550	0.152539	-0.225544	-0.052893	-0.037662	0.048274	0.996721
16701	2	-1.075377	1.016693	9.937859	0.346146	0.031510	0.228739	-0.053134	-0.039310	0.048219	0.996648
16702	2	-1.232900	1.129367	9.884451	0.497556	-0.075119	0.199538	-0.053302	-0.039785	0.047594	0.996650
16703	2	-0.870928	0.972341	9.651675	0.133376	0.013061	-0.074062	-0.053680	-0.040306	0.047620	0.996607
16704	2	-0.901426	1.068452	10.048309	0.122987	-0.030480	0.331598	-0.054046	-0.041378	0.048822	0.996485
16705	2	-0.954887	1.143971	10.308774	0.141087	-0.058867	0.602105	-0.054416	-0.042156	0.049245	0.996412
16706	2	-1.004651	1.157980	10.477394	0.158126	-0.049602	0.774972	-0.054595	-0.043157	0.049038	0.996369
16707	2	-1.183181	1.029311	10.434423	0.314950	0.081887	0.733908	-0.055166	-0.043247	0.048116	0.996379
16708	2	-0.956659	0.554310	9.975833	0.089574	0.473276	0.212665	-0.055991	-0.042578	0.047896	0.996372
16709	2	-0.952184	0.683183	9.921404	0.106556	0.352933	0.170882	-0.056519	-0.042930	0.049294	0.996259
16710	2	-1.080636	0.963389	10.290373	0.220648	0.139760	0.575741	-0.056564	-0.043422	0.049333	0.996234
16711	2	-0.964862	0.851422	10.421600	0.079094	0.246755	0.684859	-0.056902	-0.043209	0.049050	0.996238
16712	2	-0.971950	0.831726	10.194289	0.114725	0.251164	0.457838	-0.057598	-0.042481	0.049750	0.996194
16713	2	-0.994954	1.013224	9.936256	0.197741	0.063892	0.222377	-0.058321	-0.041540	0.050237	0.996167
16714	2	-0.833933	0.655086	9.631873	0.049683	0.371071	-0.129851	-0.058954	-0.040065	0.049700	0.996217
16715	2	-0.499255	0.524500	9.531804	-0.268450	0.447381	-0.267666	-0.059534	-0.039574	0.049833	0.996196
16716	2	-0.729531	0.739649	9.575499	-0.017116	0.275575	-0.184955	-0.060016	-0.039761	0.050515	0.996125
16717	2	-1.008793	0.568267	9.470160	0.243644	0.474832	-0.286949	-0.060518	-0.040057	0.050386	0.996089
16718	2	-1.016701	0.460325	9.444590	0.234300	0.589759	-0.323583	-0.061132	-0.040407	0.051511	0.995980
16719	2	-1.105559	0.741721	9.450967	0.347035	0.359579	-0.281515	-0.061766	-0.040640	0.054100	0.995794
16720	2	-1.122173	1.181652	9.664660	0.392495	-0.003354	-0.019475	-0.062487	-0.040594	0.056273	0.995631
16721	2	-0.996007	0.768506	9.767833	0.213305	0.422984	0.024425	-0.063106	-0.040097	0.056456	0.995602
16722	2	-0.673118	0.232957	9.910213	-0.178484	0.925005	0.078328	-0.063215	-0.040105	0.056295	0.995604
16723	2	-0.751677	0.202818	10.028781	-0.119825	0.983493	0.197356	-0.062820	-0.040557	0.057075	0.995566
16724	2	-0.898018	0.757660	10.026764	0.083708	0.474131	0.271192	-0.062192	-0.040807	0.058241	0.995527
16725	2	-1.058442	1.016142	9.497194	0.322483	0.196821	-0.210250	-0.061623	-0.040202	0.058712	0.995560
16726	2	-0.710961	1.261644	9.111593	0.042282	-0.118414	-0.587587	-0.060945	-0.040619	0.059854	0.995517
16727	2	-0.539047	1.822952	10.222361	-0.190030	-0.549419	0.568652	-0.060252	-0.042771	0.060614	0.995423
16728	2	-0.776825	1.516998	11.009959	-0.102659	-0.126546	1.327209	-0.059977	-0.044178	0.060152	0.995406
16729	2	-1.087692	1.067480	10.960272	0.151074	0.344002	1.246652	-0.060492	-0.043444	0.060140	0.995408
16730	2	-0.845328	0.682091	9.787110	0.018693	0.563376	0.018348	-0.061419	-0.040158	0.060339	0.995477
16731	2	-0.429454	0.749131	8.661859	-0.232070	0.325148	-1.117074	-0.061959	-0.037718	0.060944	0.995502
16732	2	-0.528718	0.946679	8.431352	-0.065721	0.124754	-1.313067	-0.061815	-0.037179	0.061124	0.995520
16733	2	-0.624335	0.714956	9.011485	-0.051152	0.434665	-0.761929	-0.061536	-0.038179	0.061145	0.995498
16734	2	-0.847775	0.835590	9.712372	0.098110	0.439481	-0.038018	-0.061099	-0.039884	0.062627	0.995366
16735	2	-0.858901	1.387528	10.083618	0.112892	-0.033649	0.401437	-0.060558	-0.040782	0.063779	0.995290
16736	2	-0.969998	1.395719	9.991079	0.225565	-0.026616	0.319390	-0.060561	-0.040405	0.063914	0.995296
16737	2	-0.788944	1.165026	9.495388	0.083407	0.116494	-0.214692	-0.060901	-0.038806	0.063608	0.995359
16738	2	-0.362015	1.087054	8.950139	-0.275813	0.067246	-0.793979	-0.061161	-0.037778	0.063155	0.995411
16739	2	-0.297259	1.141247	8.960192	-0.330224	0.000838	-0.781254	-0.061196	-0.038396	0.062905	0.995401
16740	2	-0.696247	1.132847	9.439056	0.002321	0.115713	-0.281139	-0.061321	-0.039977	0.063060	0.995322
16741	2	-1.040086	1.224890	9.826716	0.295916	0.120329	0.139419	-0.061747	-0.040777	0.063472	0.995237
16742	2	-1.107951	0.999212	9.842695	0.331351	0.353540	0.130644	-0.062534	-0.040391	0.063027	0.995231
16743	2	-0.950474	0.516227	9.577670	0.153063	0.771047	-0.206247	-0.063234	-0.039650	0.062763	0.995234
16744	2	-0.628681	0.746564	9.867944	-0.156901	0.535501	0.087694	-0.063306	-0.039779	0.062771	0.995224
16745	2	-0.661308	0.721806	10.122845	-0.155041	0.582292	0.339513	-0.063143	-0.040217	0.061571	0.995291
16746	2	-0.760395	0.420937	9.903088	-0.080479	0.847426	0.091954	-0.063011	-0.040552	0.061031	0.995319
16747	2	-1.077086	0.566542	9.865565	0.246046	0.740701	0.096967	-0.062664	-0.040973	0.061611	0.995288
16748	2	-0.875894	0.856586	9.725848	0.091402	0.422711	-0.019527	-0.062128	-0.040780	0.062138	0.995297
16749	2	-0.450607	1.048377	9.921844	-0.325482	0.207196	0.167105	-0.061565	-0.041061	0.062137	0.995320
16750	2	-0.712053	1.069738	10.485285	-0.123192	0.283096	0.746538	-0.061164	-0.041523	0.061860	0.995343
16751	2	-1.003398	0.849528	10.251330	0.165817	0.497611	0.509285	-0.060980	-0.040595	0.061016	0.995445
16752	2	-0.654338	0.748510	9.507048	-0.102339	0.458743	-0.265362	-0.060807	-0.039312	0.061060	0.995504
16753	2	-0.325425	0.940595	9.367254	-0.377652	0.218616	-0.402818	-0.060495	-0.038887	0.061660	0.995503
16754	2	-0.485403	1.049485	9.500064	-0.219527	0.161607	-0.246397	-0.059937	-0.039322	0.062590	0.995462
16755	2	-0.677422	1.223505	9.649152	-0.027661	0.045595	-0.062859	-0.059336	-0.039273	0.063120	0.995466
16756	2	-0.363626	1.292498	9.453946	-0.310138	-0.077644	-0.269226	-0.058950	-0.038857	0.063332	0.995492
16757	2	-0.349343	1.379025	9.294392	-0.297308	-0.179228	-0.416467	-0.058614	-0.038815	0.063612	0.995495
16758	2	-0.555365	1.458351	9.265818	-0.081783	-0.236868	-0.419722	-0.058360	-0.038793	0.063223	0.995536
16759	2	-0.602644	1.317806	9.036688	-0.030552	-0.127277	-0.661491	-0.058129	-0.038773	0.062902	0.995571
16760	2	-0.749225	1.448526	8.905859	0.138408	-0.253132	-0.763342	-0.058043	-0.038966	0.063378	0.995538
16761	2	-0.508250	1.681891	8.890723	-0.076074	-0.508295	-0.764600	-0.058220	-0.039076	0.063546	0.995513
16762	2	-0.515172	1.374066	9.230879	-0.138899	-0.169848	-0.468469	-0.058404	-0.039716	0.062631	0.995535
16763	2	-0.602403	1.045003	9.222432	-0.103408	0.144551	-0.513412	-0.058227	-0.040819	0.061563	0.995567
16764	2	-0.802580	1.511188	9.547557	0.087836	-0.266836	-0.117090	-0.057687	-0.042840	0.061293	0.995530
16765	2	-1.159037	1.839459	9.933599	0.402708	-0.512993	0.335115	-0.057156	-0.044598	0.060752	0.995517
16766	2	-0.964255	1.791061	10.162080	0.155186	-0.475090	0.538918	-0.056909	-0.045522	0.060200	0.995523
16767	2	-0.995653	1.949653	10.314526	0.166731	-0.611823	0.712508	-0.056785	-0.046634	0.060728	0.995446
16768	2	-1.069746	2.107953	10.380607	0.229831	-0.745256	0.805060	-0.056774	-0.047419	0.060892	0.995400
16769	2	-0.810198	2.125411	10.369413	-0.040877	-0.792210	0.773588	-0.056862	-0.048244	0.061046	0.995345
16770	2	-1.090129	2.311702	10.497088	0.223477	-0.925275	0.949054	-0.057215	-0.049263	0.061181	0.995267
16771	2	-1.251097	2.127725	10.425009	0.361519	-0.743095	0.868621	-0.058136	-0.049320	0.060047	0.995280
16772	2	-1.132200	1.453132	10.072965	0.217161	-0.151785	0.423907	-0.059564	-0.048661	0.059134	0.995283
16773	2	-1.117227	1.304750	10.123272	0.192676	-0.004670	0.453473	-0.061251	-0.048341	0.059474	0.995176
16774	2	-1.170016	1.078597	10.199140	0.225251	0.239204	0.504617	-0.063233	-0.047389	0.059357	0.995104
16775	2	-0.857421	0.656869	9.880121	-0.079696	0.572838	0.109455	-0.064985	-0.046323	0.058658	0.995083
16776	2	-0.800830	0.572639	9.754331	-0.118571	0.630908	-0.029840	-0.066370	-0.045921	0.058813	0.995001
16777	2	-0.946747	0.667952	9.701885	0.051593	0.554423	-0.057740	-0.067669	-0.045395	0.058790	0.994939
16778	2	-0.766178	0.435618	9.452056	-0.121339	0.731788	-0.348655	-0.068888	-0.044803	0.058822	0.994880
16779	2	-0.974742	0.384922	9.422609	0.086256	0.815165	-0.367483	-0.069862	-0.044702	0.059392	0.994783
16780	2	-1.046963	0.625174	9.560294	0.177891	0.614136	-0.196171	-0.070496	-0.044521	0.059684	0.994729
16781	2	-0.888856	0.765115	9.809598	0.020191	0.477757	0.055190	-0.071136	-0.044349	0.058902	0.994738
16782	2	-0.845110	0.541217	9.796021	-0.049535	0.681405	0.010875	-0.071541	-0.044327	0.058754	0.994719
16783	2	-0.997235	0.836947	9.971736	0.121278	0.439973	0.233315	-0.072035	-0.044551	0.059592	0.994623
16784	2	-0.872523	0.906635	9.630650	0.044323	0.334563	-0.106053	-0.072663	-0.043903	0.060695	0.994539
16785	2	-0.737906	1.142523	9.681011	-0.053256	0.105844	-0.037321	-0.073340	-0.043727	0.061259	0.994463
16786	2	-0.975000	0.727864	9.588653	0.139160	0.534409	-0.162938	-0.073825	-0.043142	0.060192	0.994518
16787	2	-0.953366	0.613781	9.499379	0.116490	0.621720	-0.266812	-0.073636	-0.043177	0.060027	0.994540
16788	2	-0.999599	1.245129	10.039079	0.195726	0.068698	0.350462	-0.073214	-0.043498	0.060118	0.994552
16789	2	-0.824576	1.083228	9.843532	0.022427	0.177080	0.122933	-0.073287	-0.042862	0.059823	0.994592
16790	2	-0.742181	1.054326	9.689104	-0.037768	0.179986	-0.039903	-0.073678	-0.042437	0.060480	0.994542
16791	2	-0.851795	1.359633	9.624967	0.130742	-0.102388	-0.056328	-0.074236	-0.041701	0.060520	0.994529
16792	2	-0.700387	0.807422	9.343833	-0.052780	0.371982	-0.415430	-0.074802	-0.040677	0.058980	0.994621
16793	2	-0.551369	0.353736	9.369529	-0.255860	0.780209	-0.456245	-0.074991	-0.040638	0.058591	0.994632
16794	2	-0.809876	0.687784	9.839399	-0.003759	0.544757	0.068907	-0.074629	-0.041493	0.059091	0.994594
16795	2	-1.048260	1.005567	9.933549	0.259416	0.286721	0.219057	-0.074319	-0.041448	0.059379	0.994602
16796	2	-0.834596	0.926807	9.426629	0.091879	0.277024	-0.308391	-0.074053	-0.040669	0.059330	0.994657
16797	2	-0.570471	1.119852	9.361120	-0.129702	0.046256	-0.368584	-0.073787	-0.040819	0.060030	0.994628
16798	2	-0.802931	1.400476	9.811536	0.088791	-0.130221	0.129515	-0.073704	-0.041505	0.060698	0.994566
16799	2	-0.868056	1.219726	9.820279	0.120079	0.070489	0.120073	-0.073832	-0.041377	0.061316	0.994524
16800	2	-0.911231	1.281860	9.891402	0.168438	0.032215	0.201499	-0.073981	-0.041104	0.061445	0.994516
16801	2	-1.073279	0.993914	9.680590	0.317068	0.306901	-0.032153	-0.073850	-0.040384	0.060421	0.994618
16802	2	-0.712716	1.124718	9.569001	-0.000579	0.099619	-0.152004	-0.073443	-0.040233	0.060253	0.994664
16803	2	-0.689437	1.664211	9.995470	0.009785	-0.384702	0.336511	-0.072989	-0.040757	0.060493	0.994662
16804	2	-0.909210	1.543213	10.288522	0.178212	-0.205799	0.627031	-0.072937	-0.040691	0.059679	0.994717
16805	2	-0.789605	1.353945	9.912191	0.078584	-0.091949	0.221929	-0.073215	-0.039801	0.059301	0.994756
16806	2	-0.606385	1.523640	9.679299	-0.040641	-0.315895	-0.000626	-0.073719	-0.039092	0.059183	0.994754
16807	2	-0.455791	1.387089	9.890455	-0.212927	-0.188251	0.180914	-0.074474	-0.038537	0.058430	0.994763
16808	2	-0.655606	0.690544	9.873522	-0.100726	0.515202	0.092741	-0.075606	-0.037849	0.058112	0.994723
16809	2	-0.721521	0.873803	9.875053	0.006554	0.345249	0.121171	-0.076562	-0.036998	0.058193	0.994677
16810	2	-0.819152	0.676068	9.265843	0.149361	0.481713	-0.499822	-0.077317	-0.035310	0.057234	0.994736
16811	2	-0.194266	0.722110	8.953588	-0.414624	0.302143	-0.842587	-0.077765	-0.034891	0.057831	0.994681
16812	2	-0.618609	1.344757	10.090555	-0.003353	-0.106160	0.385302	-0.078160	-0.036226	0.058362	0.994572
16813	2	-0.999732	0.524271	10.154655	0.245111	0.752534	0.373811	-0.078699	-0.034789	0.056380	0.994695
16814	2	-0.356294	-0.084482	9.186934	-0.375250	1.122200	-0.694922	-0.078778	-0.033313	0.056048	0.994758
16815	2	-0.592497	0.611709	9.148150	-0.025837	0.498105	-0.638547	-0.078441	-0.033781	0.059065	0.994594
16816	2	-0.854152	1.240313	9.686192	0.275139	0.037249	-0.014068	-0.078247	-0.033982	0.061742	0.994440
16817	2	-0.617832	0.909249	9.747699	-0.014091	0.383337	-0.010712	-0.078323	-0.033498	0.064388	0.994282
16818	2	-0.678445	0.316026	9.820979	-0.046701	1.050697	-0.019574	-0.078332	-0.033118	0.068589	0.994014
16819	2	-0.714321	0.152296	9.736167	-0.026468	1.318451	-0.138721	-0.077927	-0.032327	0.075951	0.993536
16820	2	-0.752248	0.201462	9.694741	0.027426	1.445433	-0.194956	-0.077286	-0.031199	0.086645	0.992747
16821	2	-0.780446	-0.602580	9.838263	-0.063643	2.494736	-0.245592	-0.076291	-0.029573	0.100643	0.991552
16822	2	-0.855990	-1.554167	8.983537	-0.048107	3.605705	-1.396556	-0.074288	-0.027641	0.125380	0.988937
16823	2	-0.667996	-0.962330	8.535996	-0.110341	3.422172	-1.908653	-0.071427	-0.025850	0.164335	0.983475
16824	2	-0.222571	0.904257	7.729030	-0.254090	2.051841	-2.310959	-0.067764	-0.023941	0.215339	0.973891
16825	2	-0.341543	2.956873	6.703186	0.159016	0.636509	-2.512413	-0.063784	-0.022134	0.275259	0.958996
16826	2	-1.005823	2.757762	5.593548	0.857612	1.151581	-3.665314	-0.059874	-0.017881	0.336549	0.939590
16827	2	-0.645561	3.114641	2.064953	0.793461	-0.729789	-6.180410	-0.054150	-0.010449	0.408031	0.911301
16828	2	1.161553	7.127862	1.079718	-0.624165	-3.477227	-3.432796	-0.047697	-0.005828	0.486619	0.872292
16829	2	1.132474	9.551265	1.408442	-0.544922	-3.151467	-0.644393	-0.042195	-0.007341	0.555720	0.830265
16830	2	-0.238580	8.589229	0.416516	0.684534	-2.231050	-1.541053	-0.037732	-0.009137	0.616616	0.786306
16831	2	-0.118428	9.559316	-0.959578	0.581678	-2.421800	-0.544315	-0.033597	-0.009193	0.679452	0.732892
16832	2	-0.723588	13.741842	-0.826304	1.229767	-0.761908	3.883819	-0.031017	-0.008159	0.732863	0.679620
16833	2	-1.759002	12.683067	-1.282179	2.170460	0.445681	2.857982	-0.023330	-0.002800	0.767914	0.640122
16834	2	0.638214	11.232095	-3.608980	-0.275326	-1.052008	1.948640	-0.011490	0.005199	0.793521	0.608412
16835	2	1.570642	10.736908	-6.173740	-1.301826	-2.652421	2.313130	-0.004987	0.009797	0.818742	0.574056
16836	2	0.989609	11.133036	-4.129019	-0.735634	0.399083	2.069984	-0.005702	0.011321	0.840815	0.541174
16837	2	-1.606688	6.982415	-4.642544	1.798201	-1.127995	-1.544309	-0.006512	0.015873	0.855289	0.517867
16838	2	-1.519030	5.987473	-8.003228	1.636817	-4.034975	-0.690802	0.000158	0.025226	0.873119	0.486854
16839	2	0.979366	8.768490	-7.253728	-0.805068	-0.997596	1.533116	0.008524	0.033348	0.893867	0.447009
16840	2	1.586353	9.165293	-5.708455	-1.361458	1.323308	0.933135	0.010003	0.033311	0.905479	0.422964
16841	2	0.067325	6.793236	-8.804192	-0.097232	-2.115118	1.103297	0.008781	0.030865	0.915595	0.400819
16842	2	0.007711	6.011449	-9.843794	-0.102426	-2.681701	1.401571	0.010810	0.034900	0.931263	0.362512
16843	2	0.704334	6.392156	-9.354678	-0.715673	-0.997927	1.467922	0.011177	0.041807	0.947720	0.316154
16844	2	-0.277982	6.656259	-9.288800	0.409942	0.233858	1.604573	0.007291	0.047577	0.960725	0.273295
16845	2	0.297910	7.832047	-7.885779	0.107422	2.907304	0.915732	0.008070	0.050450	0.969702	0.238888
16846	2	1.585183	6.792552	-8.973989	-1.302164	2.213540	1.258559	0.011405	0.052008	0.973960	0.220378
16847	2	1.286091	3.301038	-12.015780	-1.467851	-1.788788	2.498032	0.010806	0.054988	0.978051	0.200689
16848	2	0.762755	1.914692	-12.328878	-0.961878	-2.515006	2.390414	0.003316	0.061034	0.984823	0.162445
16849	2	0.586815	3.851184	-9.680928	-0.195928	1.051066	0.563987	-0.010148	0.064601	0.990773	0.118714
16850	2	-0.326666	5.234203	-7.811206	1.165500	3.414911	-1.125455	-0.021074	0.066533	0.993610	0.088703
16851	2	-0.461579	3.825434	-9.349328	1.286414	2.128909	-0.011460	-0.020954	0.070524	0.994433	0.075434
16852	2	1.279938	2.335587	-11.885802	-0.590364	0.824841	2.325088	-0.016093	0.074338	0.995206	0.061482
16853	2	2.858102	2.696280	-10.929739	-2.100189	1.902746	1.450177	-0.019418	0.077569	0.995820	0.044149
16854	2	1.582342	2.092651	-9.760567	-0.776944	1.552859	0.143424	-0.031491	0.081601	0.995718	0.029920
16855	2	0.179605	2.644602	-8.678096	0.847828	2.173576	-1.044186	-0.038736	0.085054	0.995461	0.017955
16856	2	0.347310	0.725918	-10.391043	0.581195	0.358570	0.587060	-0.040079	0.088758	0.995122	0.015765
16857	2	0.989002	0.772124	-11.508031	0.130602	0.625438	1.745584	-0.044526	0.092083	0.994747	0.004116
16858	2	1.362970	3.186735	-8.292230	0.052337	3.305381	-1.455468	-0.050873	0.094260	0.994242	-0.003130
16859	2	0.939579	1.866088	-9.588658	0.411976	1.908899	-0.195408	-0.050521	0.096575	0.994033	0.004430
16860	2	1.801375	0.444663	-11.004941	-0.584500	0.518361	1.320131	-0.049268	0.097967	0.993915	0.010405
