// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DED
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	StatusWord	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
17007	2	-9.800007	0.633778	-0.415004	0.012275	-0.341272	0.010622	0.537254	0.488560	0.547944	-0.415241
17008	2	-9.910883	1.130795	-0.726748	0.426336	0.042793	0.179753	0.538070	0.487986	0.548420	-0.414229
17009	2	-9.830371	0.682697	-1.138593	-0.093547	0.370506	0.099559	0.538404	0.487852	0.548578	-0.413743
17010	2	-9.810682	0.394370	-1.030512	-0.358753	0.210870	0.051075	0.538160	0.488299	0.548321	-0.413874
17011	2	-9.856785	-0.766984	-1.564764	-1.600697	0.516250	0.054643	0.537167	0.489587	0.547467	-0.414773
17012	2	-9.772061	0.014874	-1.029620	-0.725323	0.136510	-0.014280	0.534557	0.492571	0.545403	-0.417322
17013	2	-9.669834	2.427122	-0.507059	1.745102	0.031778	0.016215	0.533893	0.493616	0.544630	-0.417948
17014	2	-9.579252	1.511106	-0.859922	0.785437	0.229018	-0.111367	0.533703	0.494092	0.544223	-0.418158
17015	2	-9.897188	2.125624	-0.325922	1.462323	-0.227597	0.206726	0.532929	0.494817	0.543693	-0.418975
17016	2	-9.758285	1.440836	-0.291697	0.809182	-0.363344	0.015762	0.532521	0.494745	0.543924	-0.419279
17017	2	-9.904074	0.676077	-0.530658	0.022896	-0.270399	0.124902	0.531105	0.495413	0.543876	-0.420347
17018	2	-9.696451	1.006113	-0.419058	0.398050	-0.320519	-0.068571	0.529286	0.496353	0.543754	-0.421689
17019	2	-9.411352	0.923018	-0.639208	0.318325	-0.103821	-0.340521	0.527543	0.497199	0.543722	-0.422916
17020	2	-9.734904	1.358023	-0.965792	0.702781	0.240005	0.035855	0.526265	0.497493	0.544118	-0.423653
17021	2	-9.738049	0.482925	-1.284097	-0.186516	0.413379	0.011059	0.524898	0.497901	0.544288	-0.424649
17022	2	-9.718522	1.172288	-1.118705	0.544817	0.345855	0.018840	0.523459	0.498311	0.544280	-0.425954
17023	2	-9.784859	1.154166	-0.853684	0.588858	0.070925	0.059116	0.522229	0.498393	0.544497	-0.427089
17024	2	-9.267341	0.038659	-1.267545	-0.525938	0.370141	-0.481122	0.520825	0.498695	0.544417	-0.428550
17025	2	-10.247317	0.825315	-0.686994	0.321175	-0.186512	0.484041	0.520238	0.498018	0.545150	-0.429118
17026	2	-9.905870	-0.588113	-1.560716	-1.162691	0.513656	0.151861	0.519734	0.497271	0.545934	-0.429596
17027	2	-9.892102	0.890741	-1.115551	0.392722	0.280050	0.170239	0.518129	0.497498	0.545958	-0.431239
17028	2	-9.849625	0.815528	-1.031847	0.367392	0.188599	0.115768	0.516107	0.497874	0.545955	-0.433230
17029	2	-9.764030	0.388755	-0.757097	0.027027	-0.136336	-0.012631	0.512608	0.499466	0.545165	-0.436534
17030	2	-9.239037	-0.110171	-0.897568	-0.430186	-0.014045	-0.539490	0.509746	0.500717	0.544552	-0.439209
17031	2	-10.020235	0.258783	-0.445189	0.008176	-0.500869	0.208252	0.508352	0.500507	0.545372	-0.440046
17032	2	-9.595469	0.105173	-0.685734	-0.133869	-0.248706	-0.196323	0.507564	0.499803	0.546597	-0.440235
17033	2	-9.600198	1.018306	-0.472295	0.828734	-0.366608	-0.189668	0.506229	0.499422	0.547748	-0.440774
17034	2	-9.696535	0.824678	-0.607379	0.656095	-0.280147	-0.088352	0.504590	0.499089	0.549043	-0.441419
17035	2	-9.768125	0.185104	-0.499832	0.074766	-0.486883	-0.042452	0.502165	0.499305	0.550148	-0.442563
17036	2	-9.677436	0.445894	-0.877918	0.336282	-0.099681	-0.091623	0.499995	0.499258	0.551638	-0.443218
17037	2	-9.596599	-0.188186	-1.153561	-0.280903	0.083849	-0.149630	0.498194	0.498809	0.553539	-0.443381
17038	2	-9.769013	-0.052678	-1.164269	-0.103750	0.062080	0.024847	0.496252	0.498597	0.555274	-0.443628
17039	2	-9.780993	0.162196	-1.157413	0.152560	0.049429	0.036567	0.494499	0.498218	0.557065	-0.443767
17040	2	-9.659671	0.190729	-1.365042	0.197211	0.244514	-0.060247	0.492903	0.497631	0.558998	-0.443770
17041	2	-9.665145	0.052730	-1.619855	0.073105	0.454265	-0.023416	0.491320	0.496970	0.560908	-0.443856
17042	2	-9.742655	-0.650505	-1.808872	-0.603332	0.527207	0.085411	0.489806	0.496285	0.562714	-0.444009
17043	2	-9.534950	-0.319072	-1.692928	-0.224544	0.455240	-0.136674	0.488138	0.495664	0.564363	-0.444447
17044	2	-9.703780	0.540160	-0.961243	0.760382	-0.205565	-0.078290	0.486907	0.494463	0.566457	-0.444471
17045	2	-9.654384	0.796201	-0.849988	1.072076	-0.295406	-0.152113	0.485518	0.493188	0.568681	-0.444566
17046	2	-9.792026	0.472513	-1.099707	0.778965	-0.123949	0.020622	0.484238	0.491473	0.571383	-0.444398
17047	2	-9.618785	0.111584	-1.232488	0.452684	-0.034950	-0.125270	0.483054	0.489328	0.574511	-0.444020
17048	2	-10.020124	-0.165069	-1.385622	0.243726	0.004537	0.301176	0.481594	0.487092	0.577841	-0.443743
17049	2	-9.832157	-0.292765	-1.266482	0.191844	-0.129563	0.102295	0.479260	0.485393	0.580808	-0.444259
17050	2	-9.633170	0.384492	-0.411258	1.036685	-0.876469	-0.259082	0.476043	0.484113	0.583598	-0.445456
17051	2	-10.150053	0.180818	-0.845915	0.908462	-0.582860	0.316774	0.473425	0.481844	0.587633	-0.445402
17052	2	-9.304645	-0.573804	-1.119181	0.148167	-0.338610	-0.430751	0.469532	0.480380	0.591136	-0.446467
17053	2	-9.629132	0.008018	-0.907686	0.882239	-0.555247	-0.197264	0.464870	0.479310	0.594660	-0.447813
17054	2	-9.935540	-0.271586	-0.643952	0.787139	-0.953952	0.070238	0.459361	0.478328	0.598519	-0.449405
17055	2	-9.930612	0.267522	0.587594	1.594851	-2.148814	-0.227755	0.452627	0.477688	0.602746	-0.451265
17056	2	-10.333624	0.781237	1.363864	2.385465	-2.991474	-0.085831	0.445054	0.476795	0.608258	-0.452344
17057	2	-11.037126	1.139419	2.105544	3.090079	-3.903731	0.324232	0.437021	0.475405	0.615277	-0.452147
17058	2	-11.710023	1.006731	2.001477	3.255884	-4.090982	0.901789	0.428810	0.473261	0.624072	-0.450200
17059	2	-12.732930	2.984119	3.404498	5.767083	-5.524245	1.088446	0.419980	0.470429	0.634569	-0.446806
17060	2	-12.894530	2.850085	2.288566	5.818974	-4.680818	1.315851	0.411780	0.465762	0.648386	-0.439431
17061	2	-13.058069	4.301138	1.260838	7.431758	-3.649501	1.234327	0.402269	0.460397	0.663296	-0.431572
17062	2	-12.318927	5.405981	1.037377	8.584544	-3.140690	0.111150	0.393181	0.452693	0.680695	-0.420870
17063	2	-12.035260	5.034874	-2.561550	7.843371	0.105852	0.921539	0.386131	0.444017	0.698485	-0.407271
17064	2	-10.983516	5.659848	-5.205446	7.736359	2.909096	0.744449	0.381104	0.435684	0.716140	-0.389978
17065	2	-10.810966	8.406111	-7.317434	9.730212	5.640329	0.892076	0.375441	0.426856	0.734792	-0.370025
17066	2	-13.057160	12.736207	-3.859196	15.114833	3.688580	0.458666	0.376186	0.409648	0.758083	-0.340561
17067	2	-9.546439	9.023932	-4.691344	9.871911	4.575492	-1.088159	0.387324	0.383444	0.784476	-0.295886
17068	2	-8.920206	3.627678	-5.306685	4.342870	2.626094	-0.060368	0.400758	0.353758	0.807926	-0.248000
17069	2	-8.557945	1.698426	-4.438192	2.707535	0.843813	-0.444282	0.414350	0.324296	0.825373	-0.204711
17070	2	-8.210114	1.726470	-3.855856	2.608963	0.529137	-0.971816	0.427516	0.296914	0.837076	-0.168452
17071	2	-8.224613	1.555189	-4.376270	1.915570	0.610215	-0.584149	0.440724	0.271973	0.843990	-0.139548
17072	2	-8.159811	1.020348	-4.287026	1.383859	0.134524	-0.644008	0.453703	0.250230	0.846794	-0.120326
17073	2	-8.460835	1.496142	-3.697355	1.968784	0.269549	-0.672680	0.466910	0.231207	0.846461	-0.109738
17074	2	-8.739365	2.381922	-3.454911	2.454012	1.048385	-0.493156	0.481829	0.212451	0.843832	-0.103215
17075	2	-8.929295	2.494742	-3.908686	1.909249	1.509507	-0.050859	0.499039	0.192672	0.839253	-0.097430
17076	2	-9.124228	2.149420	-4.434161	1.017081	1.585473	0.383565	0.518419	0.171809	0.832664	-0.091620
17077	2	-9.370364	1.908651	-4.744443	0.282050	1.656904	0.727920	0.539672	0.150052	0.823996	-0.085261
17078	2	-9.630774	2.109934	-4.980168	-0.325926	2.099898	1.024948	0.562605	0.127311	0.813149	-0.077820
17079	2	-9.446423	1.945100	-5.067235	-1.158192	2.171336	0.798561	0.586966	0.102799	0.800163	-0.068138
17080	2	-9.097615	1.337662	-5.504789	-2.481716	1.824772	0.450354	0.611573	0.077977	0.785209	-0.057837
17081	2	-9.273997	1.057398	-5.357765	-3.016605	1.581100	0.394710	0.635765	0.054926	0.768365	-0.048998
17082	2	-9.050377	0.944514	-5.088295	-3.463097	1.484856	-0.093868	0.659681	0.033225	0.749702	-0.040797
17083	2	-8.233189	-1.526969	-5.039100	-4.330378	-0.954481	-1.105084	0.682376	0.015598	0.729954	-0.035875
17084	2	-8.637532	-0.306868	-5.289770	-4.973119	0.350926	-0.992479	0.704093	0.004230	0.709104	-0.037512
17085	2	-8.990374	2.103627	-4.339971	-4.421828	2.822301	-1.064209	0.724780	-0.004920	0.687807	-0.039902
17086	2	-8.599101	2.177650	-5.355215	-5.935317	2.969582	-1.857455	0.743942	-0.016518	0.666982	-0.037570
17087	2	-8.706336	0.365686	-6.250305	-7.353917	1.172434	-2.097863	0.760970	-0.025521	0.647310	-0.035549
17088	2	-7.952119	-0.841660	-5.369834	-6.750340	-0.127688	-2.943898	0.775636	-0.029588	0.629530	-0.034729
17089	2	-7.144787	0.253984	-3.963176	-5.464490	0.870412	-3.796644	0.787491	-0.031794	0.614630	-0.032827
17090	2	-6.149582	1.360374	-3.686783	-5.129245	1.838951	-4.958185	0.795229	-0.034513	0.604647	-0.028667
17091	2	-6.749225	1.919990	-3.662971	-5.372845	2.380528	-4.509829	0.797954	-0.037082	0.601125	-0.023305
17092	2	-6.366125	3.535131	-3.927743	-5.587858	3.857181	-5.085255	0.795684	-0.041965	0.604056	-0.015583
17093	2	-6.640708	3.251004	-5.512093	-7.183696	3.375664	-5.117368	0.789094	-0.049730	0.612231	-0.005581
17094	2	-10.859586	1.150367	-0.376750	-3.017668	1.834239	0.527399	0.779472	-0.056790	0.623841	0.004553
17095	2	-22.989899	-3.716588	17.394034	12.288636	-0.296320	16.526680	0.774245	-0.068616	0.628941	0.016409
17096	2	-10.888588	0.044387	-1.017064	-3.248245	0.525953	0.616549	0.770055	-0.095267	0.629574	0.039701
17097	2	-8.329695	-9.312134	-3.283197	-2.794481	-9.308292	-1.305183	0.759344	-0.115534	0.637695	0.058261
17098	2	-13.996523	-8.148082	-3.966490	-4.029007	-8.063843	4.213137	0.747123	-0.126089	0.648965	0.068941
17099	2	-9.822293	-4.029699	-2.296884	-2.379963	-3.911776	0.036809	0.735247	-0.128975	0.661289	0.073988
17100	2	-8.098939	3.772782	-1.239913	-3.084132	3.716796	-2.194713	0.723565	-0.133255	0.672273	0.082136
17101	2	-8.273625	4.411859	-5.085011	-6.756577	3.066708	-2.150430	0.712331	-0.137079	0.682229	0.091419
17102	2	-13.066577	1.166755	-4.608110	-5.222761	0.286644	3.069595	0.700658	-0.138681	0.692657	0.100365
17103	2	-9.760076	-0.853469	-4.092698	-3.646226	-1.697509	0.013522	0.691413	-0.138145	0.701367	0.104630
17104	2	-10.074324	-0.289704	-3.370086	-2.898763	-0.945608	0.367227	0.682967	-0.135787	0.709591	0.107700
17105	2	-10.506759	0.455368	-3.267199	-2.804368	-0.242289	0.833707	0.675428	-0.134449	0.716305	0.112373
17106	2	-10.547389	-1.360053	-3.444041	-2.119301	-2.078194	0.964321	0.668916	-0.133575	0.721640	0.118091
17107	2	-10.160149	-0.753058	-3.058143	-1.816193	-1.454563	0.566684	0.663878	-0.128857	0.726899	0.119500
17108	2	-10.046646	1.945155	-1.621826	-1.269314	1.526502	0.356166	0.659821	-0.122995	0.731683	0.118947
17109	2	-9.920761	1.902896	-1.277699	-0.803915	1.558670	0.217151	0.655745	-0.119329	0.735714	0.120347
17110	2	-9.497550	0.304797	-1.016996	0.050865	0.089627	-0.256600	0.651749	-0.116732	0.739364	0.122219
17111	2	-9.454013	-0.143118	-1.046800	0.278519	-0.385714	-0.311788	0.647765	-0.114122	0.742925	0.124258
17112	2	-9.639491	0.102314	-1.124249	0.261031	-0.222303	-0.113440	0.643909	-0.110321	0.746706	0.125063
17113	2	-9.690731	0.941298	-1.368197	-0.119930	0.448128	0.008302	0.639865	-0.107625	0.750311	0.126585
17114	2	-9.327764	0.874101	-1.339883	-0.015383	0.358455	-0.355591	0.635805	-0.105003	0.753905	0.127880
17115	2	-9.648684	1.438510	-1.500156	-0.179369	0.807158	0.022556	0.631776	-0.102205	0.757548	0.128582
17116	2	-9.575585	1.358181	-2.222480	-0.725756	0.470986	0.072973	0.627842	-0.099926	0.760967	0.129452
17117	2	-9.660727	0.647041	-2.331248	-0.478173	-0.259756	0.131455	0.624092	-0.097544	0.764265	0.129974
17118	2	-9.579275	0.200471	-2.220314	-0.149500	-0.665908	-0.001172	0.620424	-0.094944	0.767524	0.130256
17119	2	-9.816609	0.097450	-1.804375	0.420508	-0.654844	0.138417	0.616624	-0.092062	0.770936	0.130217
17120	2	-9.614091	-0.036487	-1.333028	0.961021	-0.647338	-0.176019	0.612455	-0.088658	0.774796	0.129346
17121	2	-9.236577	0.657325	0.327894	2.325592	0.518434	-0.858626	0.607531	-0.084174	0.779538	0.127050
17122	2	-9.441825	1.924897	0.264588	2.096295	1.680003	-0.555026	0.601513	-0.081328	0.784418	0.127502
17123	2	-9.454517	0.450313	-0.706072	1.784885	-0.035505	-0.490696	0.594609	-0.077642	0.790219	0.126352
17124	2	-9.950975	0.665469	-1.286333	1.519112	-0.018838	0.127523	0.586869	-0.073914	0.796636	0.124469
17125	2	-9.534046	-0.611284	-1.704039	1.553774	-1.340385	-0.327906	0.578284	-0.069387	0.803821	0.121016
17126	2	-10.016941	1.352810	-0.602743	2.444486	0.851555	-0.023610	0.568556	-0.065057	0.811605	0.117515
17127	2	-10.416608	0.645979	-0.127950	3.448629	0.299010	0.033621	0.557482	-0.061815	0.819834	0.115173
17128	2	-11.122978	1.162125	-0.666433	3.406318	0.652073	0.839885	0.544983	-0.059836	0.828411	0.114669
17129	2	-11.209809	0.308776	-1.959671	2.821042	-0.491248	1.204799	0.531724	-0.058699	0.836974	0.115317
17130	2	-11.112905	0.371675	-2.417890	2.722793	-0.530417	1.222438	0.517540	-0.058247	0.845640	0.116843
17131	2	-11.338773	-0.722594	-2.463073	3.409495	-1.581238	1.188112	0.502332	-0.057549	0.854718	0.117508
17132	2	-12.263707	-1.077270	-1.801002	4.910166	-1.731838	1.486652	0.485735	-0.055828	0.864543	0.116235
17133	2	-14.928151	-0.900269	0.300749	8.471611	-1.011003	2.472589	0.467503	-0.053213	0.875195	0.112444
17134	2	-15.281124	-0.970506	2.330376	10.821923	-0.522446	1.253411	0.447756	-0.052036	0.885552	0.112267
17135	2	-15.669922	-6.064192	3.070739	13.089928	-5.265090	-0.188008	0.425680	-0.047545	0.897048	0.108816
17136	2	-16.495186	-1.957008	3.720726	13.849880	-1.202553	0.007048	0.401022	-0.038548	0.910053	0.097466
17137	2	-17.917117	2.992553	0.774525	12.610686	2.937379	2.947010	0.373668	-0.031440	0.922762	0.088848
17138	2	-20.047829	3.609516	-0.696856	13.921158	3.255499	4.709659	0.345565	-0.026883	0.934255	0.083848
17139	2	-15.064770	2.449191	-0.440053	11.171247	2.201870	0.357587	0.319361	-0.023777	0.943550	0.084596
17140	2	-11.912215	2.622337	-7.731942	4.824293	1.023007	3.759807	0.301035	-0.021618	0.948968	0.091489
17141	2	-7.789152	5.219826	-12.317450	-0.916255	2.601763	5.419130	0.286645	-0.019949	0.952840	0.097637
17142	2	-10.709791	-0.090604	-10.167658	3.580557	-2.285964	4.330639	0.275429	-0.014862	0.956656	0.093421
17143	2	-10.337869	0.068347	-0.401113	8.556448	-0.272124	-4.003229	0.273329	-0.008126	0.958484	0.080831
17144	2	-6.238661	1.852514	-3.298115	3.438182	1.093861	-3.471378	0.277776	-0.004785	0.957188	0.081296
17145	2	-4.858774	-0.207262	-4.274887	1.775037	-1.084529	-3.681080	0.288374	-0.004671	0.953810	0.084057
17146	2	-4.546148	1.554298	-5.364628	0.627720	0.469355	-2.654216	0.303738	-0.006608	0.949059	0.083591
17147	2	-4.312204	1.230568	-5.419889	0.160107	0.141486	-2.781937	0.323671	-0.010076	0.942204	0.085947
17148	2	-4.177720	-0.229319	-5.854008	-0.420058	-1.395304	-2.766962	0.346739	-0.014970	0.933611	0.088986
17149	2	-4.011447	-1.213559	-6.320150	-1.122776	-2.458481	-2.728121	0.372804	-0.019741	0.923419	0.089022
17150	2	-4.512262	-0.959084	-5.909763	-0.922227	-2.132322	-2.685839	0.401324	-0.024498	0.911520	0.086431
17151	2	-5.026317	-0.468993	-5.833331	-1.051030	-1.603490	-2.341836	0.432096	-0.029236	0.897608	0.082089
17152	2	-5.318855	0.330442	-6.448805	-1.997132	-0.862495	-1.736651	0.464835	-0.034399	0.881393	0.076750
17153	2	-5.987194	0.208978	-6.816185	-2.538947	-0.962918	-1.156153	0.498592	-0.040246	0.863050	0.070223
17154	2	-6.870026	0.110274	-7.082227	-3.030894	-0.985990	-0.477023	0.533076	-0.046460	0.842497	0.062215
17155	2	-7.320181	0.317064	-7.195763	-3.755906	-0.663107	-0.280919	0.567951	-0.052612	0.819563	0.054599
17156	2	-8.152871	0.784363	-7.182672	-4.363375	-0.053194	0.165151	0.602726	-0.059417	0.794326	0.047289
17157	2	-8.679349	1.438685	-7.066549	-5.098383	0.747566	0.222188	0.636986	-0.067486	0.766832	0.040794
17158	2	-9.209864	1.028381	-6.598422	-5.385906	0.532785	0.189215	0.670089	-0.077534	0.737341	0.036017
17159	2	-10.535452	1.041739	-7.215350	-6.811203	0.600003	1.016973	0.701171	-0.088396	0.706763	0.032105
17160	2	-11.735804	1.557590	-7.638439	-8.288177	1.181500	1.513755	0.729772	-0.098654	0.675961	0.027881
17161	2	-10.574235	2.409279	-6.661819	-8.255049	2.110125	-0.362122	0.754905	-0.108929	0.646237	0.025113
17162	2	-10.557055	-0.307689	-9.301407	-10.993837	-1.154093	-1.106971	0.775960	-0.119622	0.618741	0.027144
17163	2	-7.460553	-5.356073	-7.380474	-7.953017	-6.025872	-3.549743	0.793338	-0.114946	0.597405	0.022550
17164	2	-4.910880	1.661083	-3.432291	-4.944621	1.466440	-6.340843	0.803347	-0.091298	0.588410	0.008463
17165	2	-5.168535	11.648164	-1.027638	-3.776710	11.812764	-6.710463	0.803313	-0.073417	0.591014	-0.000953
17166	2	-7.889105	9.524979	-3.422574	-6.409941	9.676197	-4.339613	0.795077	-0.071989	0.602209	0.003767
17167	2	-12.652210	1.737038	2.950663	-0.611440	3.076434	2.913165	0.782332	-0.079775	0.617502	0.016856
17168	2	-20.412465	-5.979432	6.595549	2.519598	-3.449893	12.042498	0.775529	-0.084836	0.625057	0.025715
17169	2	-9.076394	6.924877	-2.269088	-5.246636	6.927589	-2.069378	0.765551	-0.100159	0.634019	0.043813
17170	2	-12.397565	-6.292298	-5.497481	-6.028972	-6.682168	2.122294	0.750975	-0.120130	0.646105	0.064449
17171	2	-11.607703	-4.490273	-7.470080	-7.564015	-5.688047	1.192062	0.737405	-0.122080	0.660415	0.071983
17172	2	-9.323215	7.111653	-5.227600	-7.885496	5.820263	-1.520983	0.724614	-0.121374	0.673672	0.079808
17173	2	-9.166081	-0.300489	-6.467154	-6.667549	-1.797139	-0.968021	0.712275	-0.123738	0.684822	0.091502
17174	2	-10.915380	0.520123	-6.688369	-6.868125	-1.161133	0.939878	0.702109	-0.120413	0.695113	0.096756
17175	2	-11.237347	-2.068362	-4.461803	-3.657585	-3.009576	1.501949	0.693578	-0.114343	0.704401	0.098454
17176	2	-10.514085	-0.826054	-1.791906	-1.230421	-1.096226	0.757012	0.686047	-0.106220	0.713131	0.097473
17177	2	-9.980328	2.861772	-1.786988	-2.072844	2.372179	0.240242	0.679011	-0.101471	0.720218	0.099669
17178	2	-10.532652	0.603946	-3.019966	-2.369645	-0.211155	0.899812	0.672463	-0.098631	0.726097	0.104158
17179	2	-10.342874	0.504674	-3.228993	-2.372461	-0.428712	0.762819	0.667438	-0.092857	0.731505	0.103940
