// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	StatusWord	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
12649	2	0.005461	-0.074728	9.860725	0.039028	0.029017	0.048203	0.999785	-0.001328	0.001785	-0.020619
12650	2	-0.001174	-0.087985	9.856972	0.031569	0.015681	0.044614	0.999785	-0.001317	0.001781	-0.020618
12651	2	0.001924	-0.078911	9.874796	0.035180	0.024625	0.062331	0.999785	-0.001310	0.001793	-0.020608
12652	2	0.001499	-0.079844	9.874788	0.034827	0.023583	0.062334	0.999785	-0.001304	0.001793	-0.020623
12653	2	0.004320	-0.078134	9.860700	0.037620	0.024854	0.048220	0.999785	-0.001292	0.001789	-0.020630
12654	2	0.007408	-0.093900	9.904420	0.040240	0.009245	0.092094	0.999785	-0.001285	0.001795	-0.020636
12655	2	0.000732	-0.082670	9.874765	0.033765	0.020460	0.062345	0.999785	-0.001295	0.001773	-0.020639
12656	2	0.004271	-0.073617	9.892595	0.037378	0.029392	0.080068	0.999784	-0.001269	0.001759	-0.020654
12657	2	0.000454	-0.084351	9.874751	0.033055	0.018380	0.062352	0.999784	-0.001269	0.001774	-0.020652
12658	2	0.000107	-0.085213	9.874744	0.032700	0.017341	0.062355	0.999784	-0.001249	0.001762	-0.020675
12659	2	0.006533	-0.073524	9.878496	0.039464	0.028585	0.065964	0.999784	-0.001247	0.001759	-0.020659
12660	2	0.006311	-0.074373	9.878490	0.039109	0.027545	0.065969	0.999784	-0.001229	0.001753	-0.020657
12661	2	0.012349	-0.094829	9.876202	0.044038	0.006584	0.063877	0.999784	-0.001221	0.001734	-0.020658
12662	2	0.012331	-0.070911	9.850318	0.044703	0.030110	0.037747	0.999784	-0.001218	0.001732	-0.020658
12663	2	-0.016593	-0.084885	9.887306	0.015358	0.017467	0.074970	0.999784	-0.001196	0.001734	-0.020671
12664	2	0.021203	-0.082300	9.865865	0.053243	0.018066	0.053383	0.999784	-0.001197	0.001741	-0.020670
12665	2	-0.004647	-0.069020	9.862900	0.028081	0.032321	0.050362	0.999784	-0.001191	0.001747	-0.020676
12666	2	0.001153	-0.089628	9.860603	0.032998	0.011362	0.048261	0.999784	-0.001186	0.001740	-0.020700
12667	2	0.007983	-0.070625	9.896290	0.040587	0.030218	0.083729	0.999784	-0.001169	0.001733	-0.020691
12668	2	0.007354	-0.078778	9.864359	0.039413	0.021563	0.051886	0.999784	-0.001165	0.001730	-0.020691
12669	2	0.014102	-0.059848	9.900051	0.047004	0.040409	0.087360	0.999784	-0.001153	0.001727	-0.020697
12670	2	-0.012094	-0.078701	9.891020	0.019981	0.022483	0.078607	0.999784	-0.001157	0.001727	-0.020697
12671	2	0.012941	-0.093950	9.893966	0.044416	0.006134	0.081632	0.999783	-0.001142	0.001731	-0.020711
12672	2	0.006168	-0.082545	9.864329	0.037981	0.017419	0.051900	0.999783	-0.001148	0.001724	-0.020712
12673	2	0.015506	-0.093434	9.879871	0.046855	0.006390	0.067524	0.999783	-0.001150	0.001725	-0.020727
12674	2	0.009090	-0.074645	9.882167	0.041240	0.025279	0.069647	0.999783	-0.001131	0.001725	-0.020717
12675	2	0.018028	-0.092619	9.865780	0.049295	0.006653	0.053418	0.999783	-0.001137	0.001718	-0.020718
12676	2	-0.010641	-0.082060	9.876894	0.020986	0.018610	0.064513	0.999783	-0.001141	0.001711	-0.020727
12677	2	0.015069	-0.065275	9.885927	0.047304	0.034434	0.073294	0.999783	-0.001139	0.001708	-0.020718
12678	2	-0.004535	-0.071671	9.880661	0.027410	0.028805	0.068155	0.999783	-0.001142	0.001708	-0.020726
12679	2	0.017555	-0.089539	9.897675	0.048661	0.010092	0.085284	0.999783	-0.001126	0.001694	-0.020718
12680	2	0.001600	-0.060901	9.884436	0.033838	0.038997	0.071802	0.999783	-0.001118	0.001707	-0.020723
12681	2	0.014017	-0.068950	9.885904	0.045866	0.030290	0.073314	0.999783	-0.001110	0.001689	-0.020740
12682	2	0.023043	-0.086776	9.869508	0.053909	0.011669	0.057075	0.999783	-0.001090	0.001689	-0.020729
12683	2	-0.012393	-0.088447	9.876837	0.018456	0.011388	0.064529	0.999783	-0.001094	0.001689	-0.020729
12684	2	-0.012687	-0.089496	9.876827	0.018093	0.010358	0.064531	0.999783	-0.001091	0.001687	-0.020729
12685	2	0.009808	-0.075171	9.899951	0.041251	0.023803	0.087440	0.999783	-0.001077	0.001690	-0.020735
12686	2	0.015724	-0.070738	9.871803	0.047233	0.027466	0.059230	0.999783	-0.001066	0.001686	-0.020734
12687	2	0.008699	-0.084113	9.868000	0.039715	0.014185	0.055585	0.999783	-0.001060	0.001697	-0.020723
12688	2	-0.004305	-0.077827	9.866521	0.026973	0.020839	0.054083	0.999783	-0.001051	0.001686	-0.020723
12689	2	0.011135	-0.083328	9.853914	0.042164	0.014476	0.041485	0.999783	-0.001050	0.001701	-0.020737
12690	2	0.004466	-0.089502	9.882047	0.035452	0.008742	0.069698	0.999783	-0.001039	0.001697	-0.020736
12691	2	-0.012043	-0.092997	9.862696	0.018724	0.005512	0.050436	0.999783	-0.001026	0.001700	-0.020734
12692	2	0.016786	-0.073487	9.857697	0.048242	0.023635	0.045151	0.999783	-0.001026	0.001689	-0.020727
12693	2	0.000529	-0.094762	9.896092	0.031182	0.003298	0.083808	0.999783	-0.001013	0.001693	-0.020732
12694	2	-0.002774	-0.073244	9.884352	0.028789	0.024560	0.071864	0.999783	-0.001000	0.001696	-0.020730
12695	2	-0.006610	-0.083908	9.866470	0.024438	0.013653	0.054102	0.999783	-0.000989	0.001692	-0.020737
12696	2	0.009320	-0.082131	9.885809	0.040437	0.014808	0.073373	0.999783	-0.000985	0.001690	-0.020745
12697	2	0.015134	-0.102793	9.883459	0.045274	-0.006156	0.071212	0.999783	-0.000983	0.001681	-0.020753
12698	2	-0.013345	-0.067149	9.868788	0.018152	0.030517	0.056274	0.999783	-0.000987	0.001681	-0.020753
12699	2	-0.001037	-0.075379	9.870248	0.030160	0.021792	0.057779	0.999783	-0.000982	0.001686	-0.020751
12700	2	-0.007562	-0.081623	9.898374	0.023432	0.016040	0.085985	0.999783	-0.000981	0.001676	-0.020751
12701	2	0.014274	-0.081901	9.857634	0.044989	0.014403	0.045184	0.999782	-0.000976	0.001675	-0.020766
12702	2	0.007229	-0.095380	9.853809	0.037449	0.001150	0.041514	0.999782	-0.000977	0.001683	-0.020781
12703	2	-0.008901	-0.091910	9.866397	0.021535	0.005471	0.054117	0.999782	-0.000983	0.001676	-0.020789
12704	2	0.013454	-0.084857	9.857610	0.043902	0.011335	0.045193	0.999782	-0.000960	0.001660	-0.020789
12705	2	0.010415	-0.081111	9.903620	0.041159	0.015433	0.091173	0.999782	-0.000960	0.001675	-0.020786
12706	2	0.003625	-0.069422	9.874019	0.034809	0.026862	0.061479	0.999782	-0.000935	0.001666	-0.020785
12707	2	0.022004	-0.097050	9.873121	0.051986	-0.001815	0.060798	0.999782	-0.000929	0.001671	-0.020791
12708	2	-0.009778	-0.063948	9.872542	0.021726	0.032538	0.059989	0.999782	-0.000932	0.001679	-0.020790
12709	2	0.030976	-0.083972	9.862867	0.061633	0.010734	0.050387	0.999782	-0.000928	0.001677	-0.020797
12710	2	-0.000904	-0.075791	9.888056	0.030170	0.020406	0.075592	0.999782	-0.000925	0.001675	-0.020804
12711	2	0.004781	-0.096505	9.885682	0.034975	-0.000556	0.073405	0.999781	-0.000928	0.001676	-0.020820
12712	2	-0.008446	-0.097527	9.852251	0.021448	-0.001317	0.040027	0.999781	-0.000928	0.001659	-0.020829
12713	2	0.004770	-0.073521	9.859908	0.035468	0.022102	0.047407	0.999781	-0.000918	0.001655	-0.020828
12714	2	-0.005255	-0.089482	9.870129	0.024718	0.006492	0.057816	0.999782	-0.000910	0.001649	-0.020811
12715	2	0.013837	-0.085071	9.875420	0.043902	0.009961	0.063006	0.999781	-0.000898	0.001646	-0.020826
12716	2	-0.008526	-0.068797	9.858427	0.022030	0.026785	0.045922	0.999781	-0.000889	0.001635	-0.020834
12717	2	0.026149	-0.093974	9.876868	0.055526	0.000192	0.064506	0.999781	-0.000880	0.001630	-0.020825
12718	2	0.016771	-0.077843	9.893298	0.046811	0.016735	0.080806	0.999781	-0.000877	0.001628	-0.020832
12719	2	0.006920	-0.068843	9.877769	0.037297	0.025836	0.065220	0.999781	-0.000865	0.001631	-0.020830
12720	2	0.009439	-0.092084	9.889443	0.038882	0.002490	0.077112	0.999782	-0.000863	0.001628	-0.020822
12721	2	-1.238943	-2.405066	9.783749	-1.312965	-2.253261	-0.002490	0.999710	-0.000860	0.001546	-0.024032
12722	2	0.414121	0.925755	9.899874	0.503392	0.991902	0.076634	0.999257	-0.000782	0.001430	-0.038496
12723	2	0.239934	0.076423	9.971762	0.278626	0.149523	0.157240	0.998912	-0.000817	0.001403	-0.046601
12724	2	-0.167498	-0.216611	9.795771	-0.155817	-0.105542	-0.014898	0.998350	-0.000854	0.001341	-0.057400
12725	2	0.282743	0.616405	9.893127	0.389712	0.669710	0.073337	0.997802	-0.000794	0.001186	-0.066247
12726	2	0.297681	0.450414	9.877475	0.388116	0.497817	0.059371	0.997603	-0.000765	0.001172	-0.069181
12727	2	0.098993	0.044567	9.859052	0.136622	0.121835	0.045263	0.997592	-0.000779	0.001175	-0.069346
12728	2	0.000388	-0.099970	9.870030	0.019344	-0.007402	0.057827	0.997593	-0.000786	0.001202	-0.069320
12729	2	-0.002581	-0.069008	9.876260	0.020978	0.023763	0.063764	0.997595	-0.000784	0.001203	-0.069296
12730	2	0.029393	-0.076051	9.851061	0.051620	0.012064	0.038568	0.997595	-0.000779	0.001206	-0.069302
12731	2	0.007192	-0.079805	9.891764	0.029204	0.011650	0.079352	0.997595	-0.000769	0.001199	-0.069302
12732	2	0.007283	-0.087847	9.859789	0.027954	0.003269	0.047456	0.997595	-0.000767	0.001194	-0.069302
12733	2	0.020851	-0.059803	9.853438	0.045151	0.029071	0.040808	0.997595	-0.000765	0.001190	-0.069302
12734	2	-0.004111	-0.073759	9.876226	0.018724	0.018864	0.063779	0.997594	-0.000763	0.001210	-0.069307
12735	2	0.043625	-0.076684	9.870403	0.065707	0.009188	0.057887	0.997594	-0.000753	0.001204	-0.069315
12736	2	0.011523	-0.078646	9.863616	0.033368	0.011544	0.051186	0.997593	-0.000754	0.001185	-0.069324
12737	2	0.021795	-0.088438	9.879123	0.042032	0.000399	0.066766	0.997593	-0.000734	0.001184	-0.069330
12738	2	0.013591	-0.070347	9.881520	0.036474	0.019371	0.069006	0.997592	-0.000744	0.001191	-0.069338
12739	2	-0.005488	-0.078396	9.876189	0.016467	0.013976	0.063791	0.997591	-0.000733	0.001186	-0.069353
12740	2	-0.005410	-0.086395	9.844209	0.015223	0.005628	0.031888	0.997591	-0.000731	0.001181	-0.069353
12741	2	-0.008806	-0.083241	9.890227	0.012346	0.009619	0.077881	0.997592	-0.000730	0.001176	-0.069345
12742	2	0.020414	-0.093277	9.879082	0.039766	-0.004497	0.066775	0.997591	-0.000727	0.001172	-0.069353
12743	2	0.009862	-0.085295	9.863563	0.030209	0.004709	0.051202	0.997591	-0.000727	0.001160	-0.069354
12744	2	0.028437	-0.079043	9.868885	0.049315	0.008136	0.056429	0.997591	-0.000701	0.001156	-0.069352
12745	2	0.014896	-0.073853	9.867422	0.036541	0.014938	0.054944	0.997591	-0.000707	0.001154	-0.069353
12746	2	0.027887	-0.080755	9.868873	0.048414	0.006183	0.056435	0.997591	-0.000687	0.001153	-0.069358
12747	2	0.014371	-0.075406	9.867411	0.035641	0.012990	0.054950	0.997591	-0.000671	0.001144	-0.069358
12748	2	-0.012928	-0.099152	9.872247	0.005170	-0.006959	0.060062	0.997590	-0.000661	0.001138	-0.069365
12749	2	0.006255	-0.058037	9.869820	0.029662	0.031000	0.057212	0.997590	-0.000661	0.001126	-0.069366
12750	2	0.019349	-0.064901	9.871271	0.041533	0.022242	0.058704	0.997591	-0.000643	0.001123	-0.069357
12751	2	0.007792	-0.084528	9.895488	0.027387	0.004267	0.083126	0.997591	-0.000625	0.001122	-0.069355
12752	2	0.018070	-0.101614	9.879004	0.035237	-0.014247	0.066783	0.997590	-0.000641	0.001132	-0.069371
12753	2	0.023389	-0.089582	9.882877	0.042029	-0.003052	0.070533	0.997590	-0.000622	0.001106	-0.069371
12754	2	0.021327	-0.065443	9.857200	0.042971	0.020772	0.044638	0.997589	-0.000626	0.001105	-0.069387
12755	2	-0.000936	-0.069374	9.897885	0.020515	0.020337	0.085399	0.997590	-0.000623	0.001107	-0.069378
12756	2	0.001692	-0.067310	9.883830	0.023299	0.021787	0.071321	0.997590	-0.000615	0.001100	-0.069370
12757	2	-0.004003	-0.081232	9.879936	0.015601	0.008655	0.067567	0.997590	-0.000612	0.001096	-0.069378
12758	2	-0.017516	-0.076157	9.878474	0.002842	0.015487	0.066083	0.997589	-0.000609	0.001093	-0.069394
12759	2	-0.509403	-0.413302	9.874021	-0.531015	-0.249562	0.065690	0.997537	-0.000654	0.001108	-0.070125
12760	2	-0.234343	-0.243102	9.845174	-0.234581	-0.118011	0.034775	0.997439	-0.000717	0.001159	-0.071514
12761	2	0.570975	0.272429	9.907476	0.637866	0.278360	0.090542	0.997354	-0.000745	0.001254	-0.072682
12762	2	0.270895	0.028086	9.870605	0.306691	0.079289	0.056592	0.997349	-0.000753	0.001253	-0.072753
12763	2	0.007366	-0.051269	9.891563	0.034706	0.039341	0.078872	0.997365	-0.000763	0.001273	-0.072531
12764	2	-0.033033	-0.076517	9.862888	-0.008890	0.019964	0.050529	0.997390	-0.000757	0.001267	-0.072194
12765	2	-0.028948	-0.134451	9.882158	-0.012998	-0.037930	0.070347	0.997489	-0.000752	0.001280	-0.070803
12766	2	-0.171564	-0.202491	9.868805	-0.164144	-0.086263	0.057944	0.997623	-0.000691	0.001216	-0.068897
12767	2	-0.129795	-0.210354	9.891116	-0.123676	-0.100927	0.080228	0.997777	-0.000680	0.001252	-0.066630
12768	2	0.323638	0.131143	9.859799	0.371896	0.177798	0.044678	0.997867	-0.000761	0.001301	-0.065256
